Customer,CustomerName,CustomerFullName,BPCustomerName,BPCustomerFullName,CreatedByUser,CreationDate,AddressID,CustomerClassification,VATRegistration,CustomerAccountGroup,AuthorizationGroup,DeliveryIsBlocked,PostingIsBlocked,BillingIsBlockedForCustomer,OrderIsBlockedForCustomer,InternationalLocationNumber1,IsOneTimeAccount,TaxJurisdiction,Industry,TaxNumberType,TaxNumber1,TaxNumber2,TaxNumber3,TaxNumber4,TaxNumber5,TaxNumber6,CustomerCorporateGroup,Supplier,NielsenRegion,IndustryCode1,IndustryCode2,IndustryCode3,IndustryCode4,IndustryCode5,Country,OrganizationBPName1,OrganizationBPName2,CityName,PostalCode,StreetName,SortField,FaxNumber,BR_SUFRAMACode,Region,TelephoneNumber1,TelephoneNumber2,AlternativePayerAccount,DataMediumExchangeIndicator,VATLiability,IsBusinessPurposeCompleted,ResponsibleType,FiscalAddress,NFPartnerIsNaturalPerson,DeletionIndicator,Language,TradingPartner,DeliveryDateTypeRule,ExpressTrainStationName,TrainStationName,InternationalLocationNumber2,InternationalLocationNumber3,CityCode,County,CustomerHasUnloadingPoint,CustomerWorkingTimeCalendar,IsCompetitor,TaxInvoiceRepresentativeName,BusinessType,IndustryType,TW_CollvBillingIsSupported,AlternativePayeeIsAllowed,FreeDefinedAttribute01,FreeDefinedAttribute02,FreeDefinedAttribute03,FreeDefinedAttribute04,FreeDefinedAttribute05,FreeDefinedAttribute06,FreeDefinedAttribute07,FreeDefinedAttribute08,FreeDefinedAttribute09,FreeDefinedAttribute10,PaymentReason,CustomerConditionGroup1,CustomerConditionGroup2,CustomerConditionGroup3,CustomerConditionGroup4,CustomerConditionGroup5,IsSalesProspect,PaymentIsBlockedForCustomer,IsConsumer,DataControllerSet,DataController1,DataController2,DataController3,DataController4,DataController5,DataController6,DataController7,DataController8,DataController9,DataController10,BusinessPartnerName1,BusinessPartnerName2,BusinessPartnerName3,BusinessPartnerName4,BPAddrCityName,BPAddrStreetName,AddressSearchTerm1,AddressSearchTerm2,DistrictName,POBoxDeviatingCityName,BusinessPartnerFormOfAddress,BR_ICMSTaxPayerType
0000000391,Business Partner 6 Catalonia,Company Business Partner 6 Catalonia/69190 Walldorf,Business Partner 6 Catalonia,Business Partner 6 Catalonia,JAENSCHK,2016-04-27,0000030383,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 6 Catalonia,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 6 Catalonia,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000392,Business Partner 6 Deutschland,Company Business Partner 6 Deutschland/69190 Walldorf,Business Partner 6 Deutschland,Business Partner 6 Deutschland,JAENSCHK,2016-04-27,0000030385,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 6 Deutschland,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 6 Deutschland,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000393,Business Partner 6 Espania,Company Business Partner 6 Espania/69190 Walldorf,Business Partner 6 Espania,Business Partner 6 Espania,JAENSCHK,2016-04-27,0000030387,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 6 Espania,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 6 Espania,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000394,Business Partner 5 France,Company Business Partner 5 France/69190 Walldorf,Business Partner 5 France,Business Partner 5 France,JAENSCHK,2016-04-27,0000030389,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 5 France,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 5 France,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000395,Business Partner 5 United States,Company Business Partner 5 United States/69190 Walldorf,Business Partner 5 United States,Business Partner 5 United States,JAENSCHK,2016-04-27,0000030391,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 5 United States,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 5 United States,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000397,qwerty, qwerty/676767 whitefield,qwerty,qwerty,PKI,2016-05-02,0000030541,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,qwerty,,whitefield,676767,,PERSONB,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,qwerty,,,,whitefield,,PERSONB,,,,,
0000000399,mykim,Company mykim/11111111 tokyo,mykim,mykim,KIMMEY,2016-05-02,0000030552,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,mykim,,tokyo,11111111,,MYK,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,mykim,,,,tokyo,,MYK,,,,0003,
0000000400,mykim test,Company mykim test/22222222 tokyo,mykim test,mykim test,KIMMEY,2016-05-02,0000030554,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,mykim test,,tokyo,22222222,,MYK,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,mykim test,,,,tokyo,,MYK,,,,0003,
0000000401,mykim test,Company mykim test/33333333 tokyo,mykim test,mykim test,KIMMEY,2016-05-02,0000030556,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,mykim test,,tokyo,33333333,,MYK,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,mykim test,,,,tokyo,,MYK,,,,0003,
0000000402,is-mykim,Company is-mykim/11111111 tokyo,is-mykim,is-mykim,KIMMEY,2016-05-02,0000030560,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,is-mykim,,tokyo,11111111,,ISMYKIM,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,is-mykim,,,,tokyo,,ISMYKIM,,,,0003,
0000000403,is-mykim,Company is-mykim/22222222 tokyo,is-mykim,is-mykim,KIMMEY,2016-05-02,0000030562,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,is-mykim,,tokyo,22222222,,ISMYKIM,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,is-mykim,,,,tokyo,,ISMYKIM,,,,0003,
0000000404,is-mykim,Company is-mykim/33333333 tokyo,is-mykim,is-mykim,KIMMEY,2016-05-02,0000030564,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,is-mykim,,tokyo,33333333,,ISMYKIM,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,is-mykim,,,,tokyo,,ISMYKIM,,,,0003,
0000000406,es, es/11111111 pt,es,es,DOROSHENKO,2016-05-03,0000030578,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,PT,es,,pt,11111111,,PT,,,,,,,,false,,,,true,false,PT,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,es,,,,pt,,PT,,,,,
0000000411,zss_fg_customer, zss_fg_customer/102-8022 千代田区麹町,zss_fg_customer,zss_fg_customer,SUZUKISHO,2016-05-06,0000030620,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,zss_fg_customer,,千代田区麹町,102-8022,,ZSS_FG_CUS,,,,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,zss_fg_customer,,,,千代田区麹町,,ZSS_FG_CUSTOMER,,,,,
0000000413,Theo Test, Theo Test/23946 Boltenhagen,Theo Test,Theo Test,SCHULZMARL,2016-05-10,0000030712,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Theo Test,,Boltenhagen,23946,,MKTEST,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Theo Test,,,,Boltenhagen,,MKTEST,,,,,
0000000414,John Smith,Mr. John Smith/67346 City,John Smith,John Smith,DUBROVINA,2016-05-12,0000030757,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,John Smith,,City,67346,Street 12,DUBROVIN,,,,,,,,false,,,,false,false,DE,,,,,00000,0,,,false,,false,,,,false,true,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,John Smith,,,,City,Street,DUBROVIN,,,,0002,
0000000415,wen li,Mr. wen li/200121 shanghai,wen li,wen li,LIWEN1,2016-05-14,0000030791,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,CN,wen li,,shanghai,200121,10001 chenhui road,LUCKY,,,,021-6108-5116,13482788670,,,false,,,,true,false,ZH,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,wen li,,,,shanghai,chenhui road,LUCKY,LIWEN,,,0002,
0000000416,TIA,Mr. and Mrs. TIA/222222 BEIJING,TIA,TIA,ZHANGBY,2016-05-16,0000030796,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,CN,TIA,,BEIJING,222222,,TIA,,,100,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,TIA,,,,BEIJING,,TIA,,,,0004,
0000000423,TEST BP,Company TEST BP/20120 Hamburg,TEST BP,TEST BP,FANGBR,2016-05-20,0000030896,,DEU00000001,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,TEST BP,,Hamburg,20120,test,TEST,,,02,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,TEST BP,,,,Hamburg,test,TEST,,,,0003,
0000000424,Test Company,Company Test Company/567832 Singapore,Test Company,Test Company,I329562,2016-05-23,0000030920,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,SG,Test Company,,Singapore,567832,45 Jurong West,789,,,SG,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Test Company,,,,Singapore,45 Jurong West,789,,,,0003,
0000000426,JAPAN,Company JAPAN/89988728 Tokyo,JAPAN,JAPAN,GRSA,2016-05-24,0000030959,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JAPAN,,Tokyo,89988728,,JAPAN,,,,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JAPAN,,,,Tokyo,,JAPAN,,,,0003,
0000000427,SAT 中国 LINE2,Company SAT 中国LINE2/20120 SHANGHAI,SAT 中国 LINE2,SAT 中国 LINE2,I071088,2016-05-24,0000030968,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,SAT 中国,LINE2,SHANGHAI,20120,CHENHUI RD 1001,SAT,6108-6666,,06,00216108-3232,8613688899550,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,SAT 中国,LINE2,,,SHANGHAI,CHENHUI RD,SAT,,,,0003,
0000000428,test2, test2/123456 coimbatore,test2,test2,GRSA,2016-05-25,0000030980,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,test2,,coimbatore,123456,,TEST,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,test2,,,,coimbatore,,TEST,,,,,
0000000430,Test01,Company Test01/201203 shanghai pudong,Test01,Test01,NIR,2016-05-26,0000031026,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,CN,Test01,,shanghai pudong,201203,,TEST01,,,,,,,,false,,,,false,false,ZH,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Test01,,,,shanghai pudong,,TEST01,TEST02,,,0003,
0000000436,Anupama Singh,Ms. Anupama Singh/69190 Walldorf,Anupama Singh,Anupama Singh,I065788,2016-05-31,0000031122,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Anupama Singh,,Walldorf,69190,,BUSINESS P,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Anupama Singh,,,,Walldorf,,BUSINESS PARTNER,PERSON,,,0001,
0000000437,DPP_BP_MAIN1,Company DPP_BP_MAIN1/569905 gjkhkjklk,DPP_BP_MAIN1,DPP_BP_MAIN1,C5210258,2016-05-31,0000031124,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,DPP_BP_MAIN1,,gjkhkjklk,569905,,D,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,DPP_BP_MAIN1,,,,gjkhkjklk,,D,,,,0003,
0000000438,DPP_BP_MAIN2,Company DPP_BP_MAIN2/569905 gjkhkjklk,DPP_BP_MAIN2,DPP_BP_MAIN2,C5210258,2016-05-31,0000031135,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,DPP_BP_MAIN2,,gjkhkjklk,569905,,D,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,DPP_BP_MAIN2,,,,gjkhkjklk,,D,,,,0003,
0000000439,Tenant Master,Mr. Tenant Master/80000 Frankfurt,Tenant Master,Tenant Master,KOBZA,2016-05-31,0000031156,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Tenant Master,,Frankfurt,80000,,PEDRO,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,true,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Tenant Master,,,,Frankfurt,,PEDRO,PEDRONE,,,0002,
0000000440,BP,Company BP/560048 Bangalore,BP,BP,I065788,2016-06-01,0000031371,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,BP,,Bangalore,560048,,BUSINESS P,,,,,,,,false,,,,false,true,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,BP,,,,Bangalore,,BUSINESS PARTNER,ORGANIZATION,,,0003,
0000000441,DPP_BP_MAIN34,Company DPP_BP_MAIN34/569905 gjkhkjklk,DPP_BP_MAIN34,DPP_BP_MAIN34,C5210258,2016-06-01,0000031377,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,DPP_BP_MAIN34,,gjkhkjklk,569905,,D,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,DPP_BP_MAIN34,,,,gjkhkjklk,,D,,,,0003,
0000000442,BP,Company BP/560048 Bangalore,BP,BP,I065788,2016-06-01,0000031384,,,DEBI,DPP,,true,,,0000000,false,,,,,,,,,,,,,,,,,,IN,BP,,Bangalore,560048,,BUSINESS P,,,,,,,,false,true,,,false,true,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,BP,,,,Bangalore,,BUSINESS PARTNER,,,,0003,
0000000443,ARCH-TITL,Company ARCH-TITL/549900 bhty,ARCH-TITL,ARCH-TITL,C5210258,2016-06-01,0000031392,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,ARCH-TITL,,bhty,549900,,D,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,ARCH-TITL,,,,bhty,,D,,,,0003,
0000000444,Joy,Ms. Joy/560084 Bangalore,Joy,Joy,JOYA,2016-06-01,0000031404,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,0000100275,,,,,,,IN,Joy,,Bangalore,560084,,ANN,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Joy,,,,Bangalore,,ANN,,,,0001,
0000000445,DPP testing, DPP testing/66666 city,DPP testing,DPP testing,RAOMANI,2016-06-06,0000031542,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,DPP testing,,city,66666,,DPP TESTIN,,,,,,,,false,true,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,DPP testing,,,,city,,DPP TESTING,,,,,
0000000446,DPP_BP_PRAN,Company DPP_BP_PRAN/549900 gjkhkjklk,DPP_BP_PRAN,DPP_BP_PRAN,C5210258,2016-06-07,0000031616,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,DPP_BP_PRAN,,gjkhkjklk,549900,,D,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,DPP_BP_PRAN,,,,gjkhkjklk,,D,,,,0003,
0000000447,PRAN_TEST1 DPP S4_person,Mr. PRAN_TEST1 DPP S4_person/560077 bangalore,PRAN_TEST1 DPP S4_person,PRAN_TEST1 DPP S4_person,C5210258,2016-06-07,0000031632,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,PRAN_TEST1 DPP S4_person,,bangalore,560077,,D,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,PRAN_TEST1 DPP S4_person,,,,bangalore,,D,,,,0002,
0000000448,GH,Ms. GH/560077 bangalore,GH,GH,C5210258,2016-06-07,0000031638,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,GH,,bangalore,560077,,D,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,GH,,,,bangalore,,D,,,,0001,
0000000449,Prano,Mr. Prano/560077 bangalore,Prano,Prano,C5210258,2016-05-08,0000031679,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,Prano,,bangalore,560077,,P,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Prano,,,,bangalore,,P,,,,0002,
0000000450,DPP_BP_PRAN, DPP_BP_PRAN/549900 gjkhkjklk,DPP_BP_PRAN,DPP_BP_PRAN,C5210258,2016-06-08,0000031682,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,DPP_BP_PRAN,,gjkhkjklk,549900,,D,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,DPP_BP_PRAN,,,,gjkhkjklk,,D,,,,,
0000000451,CUST0610,Company CUST0610/20100 frankfurt,CUST0610,CUST0610,I071088,2016-06-10,0000031734,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,CUST0610,,frankfurt,20100,CHENHUI ROAD 1001,CUST0610,,,,862161083232,13799507330,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,CUST0610,,,,frankfurt,CHENHUI ROAD,CUST0610,,,,0003,
0000000452,CUST0609,Company CUST0609/20111 Bayern,CUST0609,CUST0609,I071088,2016-06-10,0000031736,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,CUST0609,,Bayern,20111,gaokeroad 689,CUST0609,,,,862161083232,13799507330,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,CUST0609,,,,Bayern,gaokeroad,CUST0609,,,,0003,
0000000453,customer for Us,Company customer for Us/12345 City,customer for Us,customer for Us,C5205527,2016-06-10,0000031761,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,MY,customer for Us,,City,12345,,MY01,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,customer for Us,,,,City,,MY01,,,,0003,
0000000454,cust1, cust1/560066 bangalore,cust1,cust1,MANCHANDAM,2016-06-13,0000031769,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,0001,,,,,IN,cust1,,bangalore,560066,,CUST1,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,cust1,,,,bangalore,,CUST1,,,,,
0000000455,MAx Mieter, MAx Mieter/99999 Posemuckl,MAx Mieter,MAx Mieter,SCHAEFERMIC0,2016-06-13,0000031777,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,MAx Mieter,,Posemuckl,99999,,MN MIETER,,,,,,,,false,,,,true,false,DE,,,,,00000,0,,,false,,false,,,,false,true,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,MAx Mieter,,,,Posemuckl,,MN MIETER,,,,,
0000000456,Mara Mieter, Mara Mieter/99999 Posemuckl,Mara Mieter,Mara Mieter,SCHAEFERMIC0,2016-06-13,0000031781,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Mara Mieter,,Posemuckl,99999,,MIETER,,,,,,,,false,,,,true,false,DE,,,,,00000,0,,,false,,false,,,,false,true,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Mara Mieter,,,,Posemuckl,,MIETER,,,,,
0000000461,JAPAN,Company JAPAN/123443 Tokyo,JAPAN,JAPAN,GRSA,2016-06-14,0000031850,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,JAPAN,,Tokyo,123443,,JAPAN,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JAPAN,,,,Tokyo,,JAPAN,,,,0003,
0000000462,Customer Customer 01,Mr. Customer Customer 01/560066 Bangalore,Customer Customer 01,Customer Customer 01,SHANMUGASUNS,2016-06-14,0000031867,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,ZICM01,,,,,,,IN,Customer Customer 01,,Bangalore,560066,,ZICM01,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Customer Customer 01,,,,Bangalore,,ZICM01,,,,0002,
0000000463,ses SES,Herr ses SES/12345 Hamburg,ses SES,ses SES,STARIK,2016-06-14,0000031871,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,ses SES,,Hamburg,12345,,SES,,,,,,,,false,,,,false,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,ses SES,,,,Hamburg,,SES,,,,0002,
0000000466,Customer Customer,Mr. Customer Customer/560066 BANGALORE,Customer Customer,Customer Customer,SHANMUGASUNS,2016-06-16,0000031939,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,Customer Customer,,BANGALORE,560066,,ZICM01,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Customer Customer,,,,BANGALORE,,ZICM01,,,,0002,
0000000467,Customer,Mr. Customer/560066 BANGALORE,Customer,Customer,SHANMUGASUNS,2016-06-16,0000031943,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,0000100025,,,,,,,IN,Customer,,BANGALORE,560066,,ZICM01,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Customer,,,,BANGALORE,,ZICM01,,,,0002,
0000000468,Customer,Mr. Customer/560066 BANGALORE,Customer,Customer,SHANMUGASUNS,2016-06-16,0000031948,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,Customer,,BANGALORE,560066,,ZICM01,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Customer,,,,BANGALORE,,ZICM01,,,,0002,
0000000469,Customer,Mr. Customer/560066 BANGALORE,Customer,Customer,SHANMUGASUNS,2016-06-16,0000031952,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,CCSV000016,,,,,,,IN,Customer,,BANGALORE,560066,,ZICM01,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Customer,,,,BANGALORE,,ZICM01,,,,0002,
0000000470,Nestle,Company Nestle/20100 shanghai,Nestle,Nestle,I071088,2016-06-20,0000032050,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Nestle,,shanghai,20100,chenhui 1001,NESTLE,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Nestle,,,,shanghai,chenhui,NESTLE,,,,0003,
0000000472,Test for Arch. Sales Order Test for Arch. Sales Order, Test for Arch. Sales OrderTest for Arch. Sales Order/76135 Karlsruhe,Test for Arch. Sales Order Test for Arch. Sales Order,Test for Arch. Sales Order Test for Arch. Sales Order,GILBERTJ,2016-06-22,0000032110,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Test for Arch. Sales Order,Test for Arch. Sales Order,Karlsruhe,76135,Hirschstraße 144,JG,,,,,,,,false,,,,true,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Test for Arch. Sales Order,Test for Arch. Sales Order,,,Karlsruhe,Hirschstraße,JG,,,,,
